returned,price,discount_pct,shipping_days,late_delivery,category,device,membership,prior_returns,prior_purchases,region
0,94.67,0.26,2,0,Home,Mobile,Gold,1,18,S
1,163.74,0.08,2,0,Electronics,Desktop,Gold,1,8,S
0,121.85,0.2,3,0,Shoes,Mobile,None,0,1,West
0,201,0.14,3,0,Home,Desktop,None,0,1,S
1,114.12,0.22,3,1,Home,Mobile,Silver,0,11,West
0,33.09,0.32,4,1,Beauty,Desktop,None,0,1,S
0,67.86,0.12,2,0,Shoes,Mobile,Silver,0,17,S
1,156.24,0.16,2,0,Electronics,Mobile,None,0,5,MW
1,56.89,0.05,3,0,Apparel,Desktop,None,0,3,S
0,241.62,0.26,2,0,Electronics,Mobile,Silver,0,14,NE
0,94.19,0.25,3,0,Home,Desktop,Silver,0,3,S
0,67.03,0.23,1,0,Shoes,Mobile,Gold,1,14,MW
1,35.24,0.24,3,1,Apparel,Mobile,Gold,1,12,MW
0,23.12,0.18,4,1,Beauty,Mobile,Gold,0,2,West
0,86.95,0.21,4,0,Home,Mobile,None,0,1,MW
0,150.46,0,4,0,Electronics,Mobile,Silver,0,1,MW
1,48.02,0.12,6,1,Apparel,Mobile,None,0,1,NE
0,53.59,0.38,3,0,Apparel,Mobile,Silver,1,5,MW
0,396.5,0.38,4,0,Electronics,Mobile,Gold,0,11,West
1,88.19,0.07,3,0,Shoes,Mobile,Silver,3,14,West
1,19.06,0.1,5,1,Beauty,Mobile,Gold,2,9,West
1,276.99,0.17,5,1,Electronics,Mobile,Silver,1,7,West
1,225.22,0.41,2,0,Home,Mobile,None,0,6,MW
0,23.02,0.13,2,0,Apparel,Mobile,Silver,0,5,NE
1,59.04,0.22,6,1,Beauty,Mobile,None,0,6,West
1,203.89,0.17,3,1,Electronics,Desktop,None,0,6,MW
0,322.93,0,2,0,Electronics,Mobile,None,0,4,MW
1,47.37,0.28,3,0,Apparel,Mobile,None,0,1,MW
0,127.11,0.1,5,1,Home,Mobile,Gold,0,24,West
1,58.12,0.1,4,0,Home,Desktop,None,0,4,West
0,145.83,0.09,2,0,Home,Desktop,None,1,1,NE
0,186.53,0.03,3,0,Electronics,Desktop,Silver,0,5,NE
1,164.56,0.03,5,1,Electronics,Mobile,Silver,1,18,NE
1,55.98,0.35,3,0,Apparel,Mobile,None,0,3,S
0,356.63,0.1,3,0,Electronics,Mobile,Gold,0,26,MW
0,336.29,0.25,5,0,Electronics,Mobile,None,0,5,MW
0,292.62,0.23,4,0,Electronics,Desktop,None,0,5,MW
1,177.68,0.15,3,0,Electronics,Desktop,None,0,0,NE
0,32.41,0.15,2,0,Apparel,Mobile,Gold,0,5,NE
1,249.41,0.11,3,1,Electronics,Desktop,None,0,0,MW
1,204.16,0.12,1,0,Shoes,Mobile,Gold,1,24,NE
1,46.06,0.23,4,0,Apparel,Mobile,None,0,4,S
1,79.08,0.15,5,0,Apparel,Desktop,None,1,5,West
1,43.74,0.23,3,0,Beauty,Mobile,Gold,0,21,MW
0,31.88,0.26,2,0,Beauty,Desktop,None,1,0,MW
0,24.31,0.19,3,0,Beauty,Mobile,Gold,1,4,West
0,48.27,0.22,4,1,Apparel,Desktop,Silver,0,6,NE
1,124.22,0.1,4,0,Electronics,Mobile,Gold,0,6,West
1,31.59,0.22,5,0,Apparel,Desktop,None,0,2,S
0,110.54,0.2,3,0,Home,Desktop,None,0,2,S
0,215.46,0,4,0,Electronics,Desktop,Gold,0,14,S
0,47.58,0.36,5,1,Shoes,Mobile,Silver,0,7,MW
0,150.43,0.04,2,0,Electronics,Mobile,Silver,2,10,West
0,45.91,0.08,1,0,Beauty,Mobile,None,0,5,NE
0,46.15,0.21,2,0,Beauty,Mobile,Gold,0,5,West
0,285.75,0,4,0,Electronics,Desktop,Silver,0,7,MW
1,66.45,0.21,2,0,Shoes,Mobile,None,1,0,MW
0,54.3,0.29,3,0,Home,Mobile,Gold,1,6,S
0,64.09,0.39,2,0,Apparel,Mobile,Silver,0,6,MW
1,35.76,0.21,4,0,Apparel,Mobile,None,0,3,S
0,88.15,0.25,1,1,Apparel,Mobile,Gold,0,2,MW
1,79.95,0.31,6,0,Shoes,Mobile,None,0,2,NE
0,59.73,0,2,0,Apparel,Desktop,Silver,1,9,NE
0,203.34,0,3,0,Electronics,Mobile,Silver,0,10,NE
0,376.64,0.04,3,0,Electronics,Mobile,None,0,1,MW
0,31.4,0.22,5,0,Beauty,Mobile,Silver,0,3,S
1,31.08,0.2,2,1,Beauty,Desktop,Gold,1,5,NE
0,42.04,0.38,3,0,Apparel,Mobile,Gold,2,23,S
1,36.96,0.1,5,0,Apparel,Desktop,Silver,1,7,S
0,232.16,0.18,6,1,Home,Mobile,None,0,0,S
1,101.94,0,4,1,Home,Mobile,None,0,0,MW
1,105.55,0.1,4,1,Home,Mobile,Silver,0,2,MW
0,212.66,0.09,4,1,Electronics,Mobile,None,0,3,NE
0,46.04,0.17,2,0,Apparel,Desktop,Gold,0,11,MW
1,67.22,0.18,3,0,Home,Desktop,None,0,0,West
0,20.79,0.29,3,1,Apparel,Mobile,None,0,4,MW
0,514.19,0.2,5,1,Home,Desktop,None,0,4,MW
0,37.1,0.16,4,1,Apparel,Mobile,Silver,0,5,West
0,41.89,0.18,1,0,Shoes,Desktop,Gold,1,12,NE
0,185.41,0,2,1,Electronics,Desktop,Silver,0,2,West
0,56.83,0.24,3,1,Apparel,Desktop,None,0,4,West
0,44.53,0.39,3,0,Apparel,Mobile,None,0,0,West
0,562.92,0.24,1,0,Electronics,Mobile,Silver,0,0,NE
0,243.52,0.14,1,0,Electronics,Mobile,Silver,0,3,MW
1,55.09,0.41,3,0,Shoes,Mobile,None,0,2,NE
0,40.86,0.25,3,1,Beauty,Mobile,Silver,0,4,MW
1,167.81,0.09,1,0,Electronics,Mobile,None,2,7,MW
0,244.34,0,3,0,Electronics,Mobile,None,0,2,West
1,180.34,0.16,3,0,Electronics,Mobile,Silver,0,1,West
0,325.56,0.22,4,1,Electronics,Mobile,None,0,3,NE
0,141.99,0.52,4,0,Shoes,Mobile,Gold,0,9,West
0,86.42,0.14,3,0,Home,Desktop,None,0,0,MW
0,115.95,0,3,0,Electronics,Desktop,Silver,0,7,S
0,56.72,0.21,4,1,Apparel,Desktop,None,0,3,MW
0,310.82,0.04,1,0,Electronics,Desktop,Gold,0,4,NE
0,241.15,0.05,1,0,Electronics,Desktop,None,0,3,MW
0,263.62,0,5,1,Electronics,Desktop,Gold,1,8,West
1,49.39,0.3,5,1,Beauty,Mobile,None,0,2,West
0,71.23,0,4,0,Apparel,Desktop,Gold,0,16,MW
0,24.57,0.5,3,0,Beauty,Mobile,Gold,0,4,West
1,137.09,0.34,3,0,Shoes,Desktop,Silver,1,5,MW
1,40.82,0.12,6,1,Apparel,Mobile,Silver,1,8,S
1,21.02,0.16,4,1,Beauty,Mobile,Silver,0,6,West
1,26.92,0.32,2,0,Apparel,Mobile,Silver,0,2,NE
0,119.78,0,2,1,Home,Mobile,Gold,3,10,NE
1,42.15,0.27,3,0,Apparel,Mobile,Gold,1,7,West
0,65.49,0.14,1,0,Home,Desktop,Gold,0,12,NE
1,245.38,0.3,3,0,Electronics,Desktop,Silver,0,9,West
0,74.14,0.28,3,1,Shoes,Desktop,None,0,0,S
1,107.95,0.29,4,0,Shoes,Desktop,None,0,2,NE
0,242.53,0,3,0,Electronics,Mobile,Silver,0,2,S
1,73.58,0.08,4,0,Shoes,Mobile,Silver,0,2,NE
0,46.26,0.07,5,0,Beauty,Mobile,None,0,2,NE
0,85.88,0.19,2,0,Shoes,Desktop,None,0,1,S
0,181.37,0.32,2,1,Electronics,Mobile,None,1,0,NE
1,150.02,0.01,3,1,Electronics,Mobile,None,0,0,NE
1,43.58,0.13,4,1,Apparel,Mobile,None,0,0,S
1,103.2,0.13,5,0,Home,Mobile,None,1,4,MW
1,44.22,0.09,2,1,Apparel,Mobile,Silver,1,2,NE
0,138.86,0.19,3,0,Home,Mobile,None,0,4,S
0,136.12,0.03,3,0,Home,Desktop,None,0,3,NE
0,192.5,0.01,3,0,Electronics,Mobile,None,0,4,MW
1,107.04,0.39,4,1,Shoes,Mobile,Gold,2,24,S
0,99.11,0.22,4,1,Home,Desktop,Silver,2,18,S
0,60.27,0.1,1,0,Apparel,Desktop,Silver,1,4,S
0,17.01,0.23,4,1,Apparel,Mobile,None,0,2,S
0,149.41,0,1,0,Electronics,Desktop,None,0,2,NE
0,57.66,0.21,2,0,Apparel,Mobile,Gold,0,9,West
0,29.19,0.35,2,0,Apparel,Desktop,Silver,1,6,NE
0,362.41,0.02,3,0,Electronics,Mobile,None,0,3,NE
0,162.84,0.13,3,0,Electronics,Mobile,None,0,2,S
0,74.31,0.4,3,1,Apparel,Desktop,Gold,3,17,MW
0,144.86,0.08,2,1,Electronics,Desktop,Gold,0,4,S
0,149.28,0.12,3,0,Electronics,Mobile,None,0,0,S
0,90.28,0.19,2,0,Home,Mobile,Silver,1,2,S
0,67,0.32,4,1,Apparel,Mobile,None,0,5,NE
1,57.36,0.3,6,1,Shoes,Desktop,None,0,0,West
0,136.2,0.04,4,0,Home,Mobile,None,0,2,West
1,57.05,0.24,3,0,Apparel,Mobile,Gold,2,30,MW
0,49.99,0.33,3,0,Beauty,Mobile,Gold,1,11,S
0,275.85,0,1,0,Electronics,Desktop,None,0,1,NE
0,118.1,0.13,1,0,Home,Mobile,Gold,0,8,S
1,89.97,0.14,3,0,Shoes,Desktop,Silver,0,14,West
1,67.45,0.28,1,1,Shoes,Mobile,None,1,5,NE
0,113.12,0.17,2,0,Shoes,Mobile,None,0,1,NE
0,187.92,0,2,0,Electronics,Desktop,None,0,5,S
0,37.97,0.2,1,0,Beauty,Desktop,None,0,2,NE
0,189.49,0.18,5,1,Home,Desktop,None,0,0,West
0,140.37,0,3,0,Home,Mobile,None,0,2,West
0,36.65,0.11,3,1,Beauty,Desktop,None,0,0,NE
0,28.45,0.29,3,0,Beauty,Mobile,Gold,1,23,MW
0,45.54,0.18,3,1,Apparel,Mobile,None,0,0,MW
1,51.05,0.34,4,1,Shoes,Desktop,Gold,1,8,MW
0,17.01,0.3,4,1,Beauty,Desktop,Gold,0,11,S
0,42.39,0.07,3,0,Apparel,Desktop,None,0,5,NE
1,49.77,0.11,2,0,Apparel,Mobile,Silver,1,1,MW
0,25.31,0.39,2,0,Apparel,Mobile,Gold,0,6,S
1,80.15,0.28,2,0,Apparel,Mobile,None,0,0,NE
1,173.4,0,3,1,Electronics,Mobile,Silver,0,2,NE
0,74.9,0.02,3,0,Beauty,Mobile,Gold,0,17,S
1,110.56,0.26,5,1,Shoes,Mobile,None,0,1,S
0,431.56,0.11,2,0,Electronics,Mobile,Silver,0,4,NE
0,97.06,0.18,2,0,Home,Desktop,None,1,7,NE
0,229.9,0.25,1,0,Electronics,Mobile,Silver,0,1,West
0,140.11,0.16,2,1,Home,Mobile,Silver,0,3,MW
1,36.99,0.34,2,0,Apparel,Mobile,None,0,1,MW
1,27.71,0.22,2,1,Beauty,Mobile,Silver,1,8,S
0,48.85,0.06,3,0,Apparel,Mobile,Silver,0,6,NE
1,35.08,0.32,5,0,Apparel,Mobile,Gold,0,19,S
1,36.29,0.3,3,0,Apparel,Desktop,Silver,1,9,NE
1,75.76,0.16,5,1,Shoes,Mobile,Silver,0,6,West
0,348.97,0.08,6,0,Electronics,Mobile,None,0,2,MW
0,80.47,0.12,3,1,Shoes,Mobile,None,0,2,West
1,307.71,0,1,0,Home,Desktop,Silver,0,5,NE
1,56.34,0.11,4,1,Apparel,Mobile,None,0,3,S
0,215.4,0.26,2,0,Electronics,Mobile,None,0,2,MW
1,43.75,0.4,4,1,Apparel,Desktop,None,0,3,West
1,195.2,0.3,2,0,Home,Desktop,None,1,7,MW
0,29.99,0.21,2,0,Apparel,Mobile,Gold,1,9,NE
0,45.37,0.26,1,0,Apparel,Mobile,Gold,0,7,S
1,26.31,0.3,4,1,Apparel,Desktop,None,0,3,West
0,74.13,0.35,3,0,Shoes,Desktop,Gold,1,14,MW
0,306.6,0.18,4,0,Electronics,Mobile,Gold,1,12,S
0,227.14,0.23,3,0,Electronics,Mobile,Silver,0,3,S
0,104.93,0.31,4,1,Shoes,Mobile,None,0,5,S
0,473.29,0.16,3,0,Electronics,Desktop,Silver,1,1,West
1,73.26,0.28,3,1,Apparel,Mobile,Silver,2,15,S
1,70.77,0.03,3,1,Apparel,Mobile,Silver,0,5,S
0,61.76,0.33,3,0,Apparel,Desktop,None,0,1,MW
0,93.72,0,2,1,Home,Desktop,None,0,2,NE
1,42.18,0.19,3,0,Apparel,Mobile,Gold,1,15,S
0,168.12,0.11,4,0,Electronics,Mobile,Silver,1,2,MW
0,106.99,0.28,3,1,Shoes,Mobile,None,0,3,MW
0,192.97,0.21,4,0,Electronics,Mobile,None,1,12,S
1,323.16,0.1,3,0,Electronics,Desktop,Gold,0,4,S
0,160.91,0,5,1,Home,Mobile,Silver,0,3,S
0,53.79,0.15,2,0,Beauty,Desktop,Silver,2,11,West
1,57.25,0.17,2,0,Apparel,Desktop,None,0,1,S
1,46.66,0.3,3,0,Apparel,Mobile,None,0,3,MW
1,36.14,0.26,4,1,Beauty,Mobile,None,0,5,West
0,84.8,0.36,2,0,Apparel,Mobile,Silver,1,4,MW
0,174.79,0,4,0,Electronics,Mobile,Gold,0,8,West
0,96.89,0.41,5,1,Shoes,Mobile,None,0,1,West
1,204.3,0.08,1,0,Home,Desktop,Silver,0,5,MW
0,132.02,0.16,4,0,Home,Mobile,Gold,0,6,S
0,32.67,0.03,5,1,Apparel,Desktop,Gold,0,8,S
1,41.63,0.25,5,1,Apparel,Mobile,Silver,0,5,S
0,121.37,0.02,2,0,Shoes,Mobile,Silver,0,6,MW
0,138.56,0.37,5,1,Electronics,Mobile,Silver,0,3,West
1,32.91,0.21,4,1,Apparel,Desktop,None,0,4,MW
0,151.52,0.22,4,0,Home,Desktop,Gold,0,2,S
0,128.26,0.22,2,0,Electronics,Desktop,None,1,7,NE
1,64.99,0.07,3,0,Apparel,Desktop,None,0,8,MW
0,257.2,0.21,1,0,Electronics,Desktop,Gold,1,22,MW
1,43.14,0.1,2,0,Beauty,Mobile,Silver,2,5,S
1,61.11,0.08,2,0,Shoes,Mobile,None,0,1,MW
1,80,0.21,2,0,Shoes,Desktop,None,1,6,NE
0,276.39,0,1,0,Electronics,Desktop,Gold,2,18,NE
0,161.7,0.07,3,0,Electronics,Mobile,None,0,0,MW
0,36.13,0.26,3,1,Apparel,Desktop,None,0,1,S
1,46.07,0.17,2,1,Beauty,Mobile,Gold,0,9,MW
0,142.21,0.05,3,0,Home,Desktop,None,0,3,NE
0,40.21,0.18,4,0,Beauty,Desktop,Silver,0,10,S
0,52.19,0.11,4,0,Apparel,Desktop,Silver,0,3,West
0,28.62,0.16,2,0,Apparel,Mobile,Silver,0,2,MW
0,40.04,0.3,5,0,Apparel,Mobile,Silver,0,4,S
0,187.4,0.18,1,0,Home,Mobile,Gold,0,5,MW
0,46.86,0.21,4,1,Beauty,Mobile,Silver,0,2,S
1,19.85,0.31,4,0,Beauty,Desktop,None,0,0,West
1,56.97,0.17,5,0,Shoes,Mobile,Silver,2,18,West
0,46.01,0.18,3,0,Apparel,Desktop,Gold,0,6,MW
0,121.43,0.23,1,0,Home,Desktop,Silver,1,1,MW
1,91.88,0.2,1,0,Shoes,Mobile,Silver,1,13,MW
0,85.59,0.19,2,0,Electronics,Desktop,Gold,2,11,S
0,34.28,0.3,5,1,Apparel,Mobile,None,1,11,MW
1,228.07,0.29,5,1,Electronics,Mobile,None,1,4,West
0,49.93,0.33,1,0,Apparel,Mobile,Silver,1,3,MW
0,32.28,0.28,4,1,Apparel,Desktop,None,1,4,S
0,84.65,0.11,2,0,Home,Desktop,None,0,3,NE
0,50.96,0.23,4,0,Beauty,Desktop,Gold,0,8,West
0,91,0.06,1,0,Home,Mobile,Gold,0,9,West
0,50.84,0.31,2,0,Apparel,Desktop,Silver,0,0,S
0,57.28,0.22,4,1,Beauty,Desktop,Silver,1,7,West
0,8.26,0.29,5,1,Beauty,Desktop,Gold,0,11,S
1,25.06,0.19,3,1,Apparel,Desktop,Silver,1,9,West
1,80.65,0.21,3,0,Beauty,Desktop,None,0,1,S
0,44.27,0.14,1,0,Apparel,Desktop,None,1,5,NE
0,50.48,0.19,3,0,Apparel,Mobile,None,1,2,NE
0,239.2,0.34,3,0,Electronics,Mobile,Gold,0,1,MW
0,54.66,0.44,4,1,Apparel,Mobile,None,1,3,MW
0,100.22,0.22,5,0,Shoes,Desktop,Silver,1,12,West
0,137.41,0.33,4,0,Home,Desktop,None,0,2,MW
0,108.04,0.13,2,1,Home,Mobile,Gold,0,9,MW
0,37.03,0.21,5,0,Beauty,Mobile,None,0,3,MW
1,152.99,0.14,4,0,Home,Desktop,None,0,2,MW
0,46.55,0.12,4,1,Beauty,Mobile,Silver,0,8,MW
0,89.57,0.29,1,0,Apparel,Desktop,Silver,0,3,NE
0,175.78,0.27,4,0,Electronics,Desktop,Gold,1,10,S
0,50.85,0.35,3,0,Shoes,Mobile,None,0,3,NE
1,47.11,0.14,7,1,Apparel,Mobile,None,1,10,S
1,277.29,0.24,3,1,Home,Mobile,None,0,1,West
0,349.37,0.18,2,0,Electronics,Desktop,Silver,0,2,NE
1,23.01,0.11,1,0,Beauty,Desktop,Silver,1,2,NE
0,227.24,0.25,4,0,Electronics,Desktop,None,0,2,S
0,55.39,0.27,3,1,Beauty,Mobile,Silver,0,6,NE
0,44.55,0.15,3,0,Apparel,Mobile,Silver,0,8,NE
1,60.51,0.19,3,0,Apparel,Mobile,Silver,0,1,S
0,34.24,0.33,1,0,Apparel,Mobile,Gold,0,12,MW
0,131.85,0.08,4,1,Home,Mobile,None,0,3,West
0,86.58,0.15,2,0,Apparel,Mobile,None,0,4,NE
1,36.18,0.25,4,1,Apparel,Mobile,None,0,2,S
0,223.12,0.02,4,1,Electronics,Mobile,None,0,0,NE
0,35.58,0.11,2,0,Apparel,Desktop,None,0,1,MW
0,85.63,0.14,4,1,Shoes,Mobile,Silver,0,0,NE
0,223.18,0.2,3,0,Electronics,Mobile,None,0,3,S
1,45.7,0.26,1,0,Apparel,Mobile,None,0,2,S
0,93.06,0.13,4,0,Shoes,Mobile,Silver,0,1,S
0,195.85,0.15,2,0,Home,Desktop,Gold,0,8,NE
0,89.01,0.35,4,1,Shoes,Desktop,Gold,0,8,S
1,80.74,0.2,5,0,Apparel,Desktop,Silver,0,4,West
0,376.65,0,2,0,Electronics,Mobile,Silver,0,4,NE
0,243.86,0.21,5,1,Electronics,Mobile,Gold,0,4,West
0,132.33,0.04,1,0,Home,Mobile,Gold,0,4,S
0,36.67,0.32,3,0,Apparel,Desktop,Silver,0,1,S
0,276.86,0.11,4,0,Electronics,Desktop,None,0,3,NE
0,48.33,0.22,4,0,Apparel,Mobile,None,0,2,West
0,118.44,0.36,3,0,Home,Mobile,Gold,0,11,West
1,39.24,0.34,1,0,Apparel,Mobile,Silver,0,9,S
0,91.86,0.11,3,0,Shoes,Desktop,Silver,0,0,S
1,43.52,0.21,4,1,Beauty,Mobile,None,0,3,West
0,157.54,0.25,2,0,Electronics,Mobile,Gold,1,11,West
0,324.32,0,4,1,Electronics,Desktop,None,0,9,S
0,117.05,0.13,2,0,Home,Desktop,None,0,9,NE
0,82.29,0.24,3,1,Home,Mobile,None,0,1,S
0,91.7,0.15,3,0,Shoes,Mobile,Silver,0,3,West
0,104.49,0.33,3,0,Home,Mobile,Gold,1,8,West
0,259.73,0.19,3,0,Electronics,Desktop,None,0,0,MW
0,36.77,0.23,4,1,Apparel,Mobile,None,0,2,West
0,37.89,0.17,3,0,Beauty,Desktop,None,1,2,NE
1,23.28,0.26,2,0,Apparel,Desktop,Silver,0,7,S
1,150.25,0.17,2,1,Home,Desktop,Silver,0,7,MW
1,149.14,0.31,4,1,Electronics,Mobile,None,0,2,MW
0,35.88,0.29,4,1,Apparel,Mobile,Silver,0,0,MW
0,52.1,0.06,2,0,Apparel,Desktop,Silver,0,7,NE
0,208.02,0,2,0,Electronics,Mobile,Silver,0,10,MW
0,24.03,0.45,1,0,Apparel,Desktop,Gold,0,6,NE
0,337.21,0.09,4,1,Electronics,Desktop,Silver,1,3,West
0,127.78,0.19,2,0,Shoes,Desktop,None,0,2,S
1,155.79,0.38,3,0,Electronics,Mobile,None,0,1,S
0,154.97,0.23,6,0,Electronics,Desktop,None,0,0,S
0,115.68,0.32,5,1,Shoes,Mobile,Silver,0,8,NE
0,131.87,0.24,3,0,Home,Desktop,Silver,0,7,West
1,54.59,0.19,5,0,Apparel,Desktop,Gold,1,5,West
0,227.32,0.12,4,0,Electronics,Desktop,Silver,0,0,S
0,58.15,0,3,1,Shoes,Mobile,Gold,0,6,MW
0,33.86,0.27,1,0,Beauty,Mobile,Gold,0,8,S
0,28.91,0.33,4,1,Beauty,Mobile,Silver,1,4,S
0,43.01,0.3,3,0,Beauty,Mobile,Silver,0,6,West
0,114.22,0.32,4,1,Home,Desktop,None,1,0,West
0,714.99,0.09,6,0,Electronics,Desktop,None,0,2,MW
1,129.29,0.31,3,0,Shoes,Mobile,None,1,5,NE
0,125.88,0.08,3,0,Home,Desktop,None,0,0,S
1,66.92,0.23,1,0,Apparel,Mobile,Gold,0,4,NE
1,27.98,0.11,4,1,Apparel,Desktop,None,1,3,MW
0,27.05,0.06,4,0,Beauty,Desktop,Silver,0,1,S
0,171.91,0.23,4,1,Home,Desktop,Silver,0,2,S
0,200.7,0.04,4,0,Electronics,Mobile,None,0,1,MW
0,52.77,0.04,3,0,Beauty,Mobile,Gold,0,8,West
1,30.98,0.25,5,0,Apparel,Mobile,Gold,1,25,West
1,43.18,0.34,4,1,Apparel,Mobile,Gold,0,2,West
0,36.52,0.21,1,0,Beauty,Mobile,Gold,0,5,NE
1,170.19,0.23,5,1,Electronics,Desktop,Gold,0,2,West
1,303.04,0.06,4,1,Electronics,Mobile,Silver,1,15,West
0,111.26,0.24,1,1,Shoes,Mobile,Gold,0,9,NE
1,51.26,0.12,4,1,Apparel,Mobile,None,0,3,West
0,66.52,0.27,4,0,Apparel,Mobile,Gold,1,16,S
0,23.81,0.24,4,1,Beauty,Mobile,Silver,0,4,S
0,36.45,0.27,6,1,Apparel,Mobile,None,0,5,West
0,175.78,0.25,1,0,Home,Desktop,Silver,0,4,MW
1,50.93,0.25,2,1,Shoes,Desktop,Silver,0,2,NE
0,185.66,0,3,0,Electronics,Desktop,Silver,1,8,S
1,42.79,0.32,4,1,Apparel,Mobile,None,0,4,MW
1,89.53,0.05,2,0,Home,Desktop,Gold,1,9,S
0,266.66,0.35,2,0,Electronics,Mobile,Silver,0,2,S
0,169.18,0.23,1,0,Home,Desktop,Gold,1,8,S
1,40.22,0.37,3,1,Apparel,Desktop,Silver,0,3,MW
1,92.35,0.22,4,1,Shoes,Desktop,None,1,12,West
1,205.2,0.24,5,1,Home,Mobile,None,1,3,West
0,151,0.16,3,1,Electronics,Desktop,None,0,5,S
1,59.13,0.22,3,0,Apparel,Mobile,None,1,3,West
0,41.58,0.21,3,0,Apparel,Desktop,None,0,4,West
0,23.09,0.17,3,0,Beauty,Desktop,Silver,0,3,S
0,42.58,0.19,4,0,Beauty,Desktop,None,0,1,MW
1,91.85,0.33,3,0,Apparel,Mobile,None,0,2,West
0,73.78,0.22,3,0,Home,Mobile,Silver,0,5,NE
0,24.53,0.1,3,0,Beauty,Desktop,Silver,0,3,S
0,37.02,0,3,0,Beauty,Desktop,Silver,0,5,NE
0,92.67,0.1,3,0,Home,Desktop,Gold,0,22,West
0,54.71,0.05,2,0,Shoes,Mobile,Gold,0,2,NE
0,37.42,0.18,3,0,Beauty,Mobile,Silver,0,4,S
0,106.85,0.09,4,0,Home,Mobile,Gold,0,6,West
1,19.01,0.08,4,1,Apparel,Mobile,Gold,0,15,West
0,44.02,0.24,5,0,Beauty,Mobile,None,0,4,West
0,30.04,0.28,2,0,Beauty,Desktop,Silver,0,0,West
0,23.01,0.24,2,0,Apparel,Desktop,None,0,0,NE
0,25.38,0.29,1,0,Beauty,Mobile,Gold,0,4,S
0,250.05,0.23,3,0,Electronics,Desktop,None,0,1,West
0,133.44,0,1,0,Home,Desktop,Gold,0,21,NE
0,37.4,0.36,2,0,Apparel,Desktop,None,0,6,NE
0,46.92,0.15,3,1,Apparel,Desktop,None,1,1,West
0,200.88,0.12,2,0,Electronics,Desktop,Gold,0,0,MW
1,50.49,0.14,4,0,Apparel,Mobile,None,1,2,West
1,299.62,0.21,3,0,Electronics,Mobile,Silver,0,9,MW
0,46.85,0.27,1,0,Beauty,Mobile,Gold,0,22,MW
0,177.34,0,3,0,Electronics,Desktop,Gold,0,11,MW
0,86.57,0.3,4,0,Home,Desktop,None,0,8,S
1,72.08,0.33,4,0,Apparel,Desktop,None,0,0,West
0,17.25,0.04,3,0,Beauty,Desktop,None,0,3,NE
0,24.39,0.03,3,0,Beauty,Mobile,Silver,0,4,MW
0,125.39,0.29,4,0,Shoes,Mobile,None,0,0,West
0,85.31,0.33,2,1,Apparel,Mobile,Gold,0,18,NE
1,30.55,0.11,4,1,Beauty,Mobile,None,1,3,S
1,103.91,0.1,2,0,Home,Desktop,Gold,0,1,NE
0,86.6,0.07,1,0,Home,Desktop,Gold,0,3,NE
1,38.03,0.21,5,1,Beauty,Desktop,Gold,0,2,West
1,149.37,0.01,3,1,Home,Mobile,Silver,0,9,West
1,28.15,0.15,2,0,Apparel,Desktop,Gold,0,12,MW
0,35.56,0.43,3,0,Apparel,Desktop,None,0,4,NE
0,79.75,0.35,2,0,Shoes,Mobile,Gold,0,7,MW
0,260.73,0.22,5,0,Electronics,Mobile,Silver,1,5,West
0,226,0.1,3,0,Electronics,Mobile,None,0,1,S
1,213.97,0.08,2,0,Electronics,Desktop,None,0,2,NE
0,33.63,0.27,4,1,Beauty,Mobile,Gold,0,8,MW
0,39.76,0.2,3,1,Beauty,Mobile,Gold,0,5,MW
0,63.33,0.11,3,0,Apparel,Desktop,Silver,0,11,NE
0,303.25,0.25,2,1,Electronics,Mobile,Gold,0,4,NE
0,84.38,0.17,2,0,Home,Mobile,None,0,4,West
1,60.61,0.2,3,0,Apparel,Mobile,None,0,2,S
0,61.52,0.16,3,0,Shoes,Mobile,Silver,0,5,S
0,40.64,0.38,2,0,Apparel,Desktop,Gold,2,18,MW
0,144.69,0.17,4,0,Home,Mobile,None,0,0,NE
0,270.11,0.14,2,0,Electronics,Desktop,Silver,0,4,S
0,90.35,0.27,1,1,Shoes,Mobile,Gold,3,42,NE
0,182.43,0.06,7,0,Home,Mobile,Gold,0,12,West
0,65.58,0.26,6,0,Shoes,Mobile,Silver,0,0,West
0,63.33,0.05,3,0,Shoes,Mobile,Silver,0,6,West
1,126.04,0.41,3,1,Home,Mobile,None,0,1,West
1,42.76,0.27,4,0,Apparel,Mobile,Gold,0,10,MW
1,26.51,0.33,2,0,Beauty,Mobile,Silver,0,2,NE
0,23.04,0.33,2,0,Beauty,Desktop,None,0,0,West
1,42.64,0.22,3,0,Beauty,Desktop,None,0,1,MW
0,91.32,0.28,2,0,Shoes,Mobile,Silver,0,5,NE
0,99.32,0.28,2,0,Shoes,Desktop,Gold,0,6,MW
0,330.06,0.19,3,1,Electronics,Desktop,None,0,5,S
0,32.44,0.36,3,1,Beauty,Desktop,Silver,0,2,S
1,40.15,0.21,3,0,Beauty,Mobile,None,0,6,NE
1,34.34,0.04,2,0,Beauty,Mobile,Gold,0,7,NE
0,393.23,0.23,1,0,Electronics,Desktop,None,0,0,S
1,59.55,0.18,3,0,Apparel,Mobile,Silver,0,1,S
0,250.11,0.09,3,1,Electronics,Mobile,None,0,3,MW
0,89.74,0.18,4,1,Shoes,Mobile,Gold,1,19,S
